Prev Close,Open,Low,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,High
346.2,344.2,334.0,337.6,342.25,4866225,3.5188708039171464,1810434.0,0.4350394407345576,351.95
337.6,341.25,337.6,347.5,345.8,3828743,3.5120474155804966,1810434.0,0.4350394407345576,350.75
347.5,347.9,342.35,347.9,346.57,3454067,3.509037116464413,1810434.0,0.4350394407345576,350.0
347.9,347.0,335.95,338.35,341.13,4212265,3.514487481831539,1810434.0,0.4350394407345576,347.0
338.35,342.05,338.0,341.95,341.38,3466621,3.508694226787993,1810434.0,0.4350394407345576,346.0
341.95,344.0,338.05,341.3,340.45,2857067,3.502805883538556,1810434.0,0.4350394407345576,344.0
341.3,341.05,334.4,351.9,347.89,6614226,3.528403890162288,1810434.0,0.4350394407345576,354.7
351.9,355.0,343.5,345.6,347.87,4924399,3.519704801742628,1810434.0,0.4350394407345576,355.0
345.6,347.8,341.05,342.5,343.98,2713333,3.5015609599264144,1810434.0,0.4350394407345576,349.9
342.5,340.05,338.25,343.15,343.23,2996291,3.5044822639646047,1810434.0,0.4350394407345576,345.5
343.15,346.0,343.9,346.65,346.46,1814978,3.4895833204680606,1810434.0,0.4350394407345576,348.5
346.65,345.15,338.7,340.15,342.81,1717130,3.487567047149316,1810434.0,0.4350394407345576,347.3
340.15,338.05,336.55,340.4,339.63,2084877,3.4931988596575967,1810434.0,0.4350394407345576,341.8
340.4,341.0,339.05,340.45,342.5,2465985,3.498544500172517,1810434.0,0.4350394407345576,346.5
340.45,341.05,333.4,335.2,336.79,2142703,3.49377522297803,1810434.0,0.4350394407345576,341.5
335.2,333.0,327.6,330.3,330.89,1941301,3.490232492774591,1810434.0,0.4350394407345576,334.4
330.3,327.5,322.55,327.35,328.33,4932887,3.5180433903971746,1810434.0,0.4350394407345576,334.5
327.35,325.25,305.1,318.3,319.7,3820168,3.509636797718204,1810434.0,0.4350394407345576,325.25
318.3,321.0,305.25,310.3,317.97,4859355,3.5166462577875413,1810434.0,0.4350394407345576,334.4
310.3,305.15,297.25,301.95,303.54,5873954,3.520888995893376,1810434.0,0.4350394407345576,311.7
301.95,299.5,294.25,298.35,298.52,2711227,3.497255264985413,1810434.0,0.4350394407345576,302.5
298.35,296.8,287.0,303.15,297.3,5017513,3.51560019430153,1810434.0,0.4350394407345576,308.4
303.15,309.25,296.15,298.1,302.04,6294894,3.522787674599715,1810434.0,0.4350394407345576,313.5
298.1,298.0,283.35,285.85,287.73,3537551,3.5041716920357624,1810434.0,0.4350394407345576,298.0
285.85,286.0,284.5,292.7,290.69,4991911,3.5147788880905084,1810434.0,0.4350394407345576,294.7
292.7,294.0,293.3,305.05,301.84,5484325,3.518691098917591,1810434.0,0.4350394407345576,309.1
305.05,307.95,304.05,305.55,305.77,1351639,3.485733407347956,1810434.0,0.4350394407345576,310.0
305.55,306.95,300.1,302.95,304.31,3479544,3.505358556428649,1810434.0,0.4350394407345576,308.5
302.95,304.5,300.1,301.0,304.4,2922970,3.50011818511422,1810434.0,0.4350394407345576,309.4
301.0,300.05,294.3,302.15,299.12,3035468,3.500730273455356,1810434.0,0.4350394407345576,303.75
302.15,310.45,304.55,308.55,309.05,5175535,3.517672827752948,1810434.0,0.4350394407345576,312.8
308.55,308.9,308.9,315.7,313.67,5345328,3.5190691627426687,1810434.0,0.4350394407345576,318.0
315.7,318.4,314.8,315.65,317.59,4185175,3.5121642043682875,1810434.0,0.4350394407345576,320.75
315.65,316.95,312.0,312.7,316.35,3987985,3.510607022589038,1810434.0,0.4350394407345576,319.9
312.7,310.15,310.15,313.2,313.48,2597494,3.497438002439768,1810434.0,0.4350394407345576,315.25
313.2,316.7,315.0,318.45,319.16,5620668,3.5210697635612207,1810434.0,0.4350394407345576,322.4
